Domain Code,Domain,Area Code,Area,Indicator Code,Indicator,Source Code,FAO Source,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"OE","Employment Indicators","ZAF","South Africa","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2002","2002","%","11.70022","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","ZAF","South Africa","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2003","2003","%","10.71018","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","ZAF","South Africa","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2004","2004","%","9.992152","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","ZAF","South Africa","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2005","2005","%","7.643485","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","ZAF","South Africa","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2006","2006","%","7.369841","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","ZAF","South Africa","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2007","2007","%","7.177313","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","ZAF","South Africa","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2008","2008","%","5.940536","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","ZAF","South Africa","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2009","2009","%","5.365887","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","ZAF","South Africa","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2010","2010","%","5.12222","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","ZAF","South Africa","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2011","2011","%","4.908341","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","ZAF","South Africa","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2012","2012","%","5.251826","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","ZAF","South Africa","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2013","2013","%","5.417617","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","ZAF","South Africa","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2014","2014","%","4.994526","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","ZAF","South Africa","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2015","2015","%","6.139409","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","ZAF","South Africa","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2016","2016","%","6.003325","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","ZAF","South Africa","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2017","2017","%","5.749252","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","ZAF","South Africa","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2018","2018","%","5.651556","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","ZAF","South Africa","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2019","2019","%","5.840123","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","ESP","Spain","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","1986","1986","%","6.982222","X","International reliable sources","Age coverage - minimum age: 16 years old"
"OE","Employment Indicators","ESP","Spain","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","1987","1987","%","6.676315","X","International reliable sources","Age coverage - minimum age: 16 years old"
"OE","Employment Indicators","ESP","Spain","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","1988","1988","%","6.409173","X","International reliable sources","Age coverage - minimum age: 16 years old"
"OE","Employment Indicators","ESP","Spain","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","1989","1989","%","5.506391","X","International reliable sources","Age coverage - minimum age: 16 years old"
"OE","Employment Indicators","ESP","Spain","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","1990","1990","%","5.072016","X","International reliable sources","Age coverage - minimum age: 16 years old"
"OE","Employment Indicators","ESP","Spain","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","1991","1991","%","5.206291","X","International reliable sources","Age coverage - minimum age: 16 years old"
"OE","Employment Indicators","ESP","Spain","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","1992","1992","%","4.271856","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","ESP","Spain","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","1993","1993","%","4.230446","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","ESP","Spain","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","1994","1994","%","4.124434","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","ESP","Spain","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","1995","1995","%","4.059372","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","ESP","Spain","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","1996","1996","%","3.602901","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","ESP","Spain","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","1997","1997","%","3.911738","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","ESP","Spain","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","1998","1998","%","3.861022","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","ESP","Spain","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","1999","1999","%","3.761462","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","ESP","Spain","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2000","2000","%","3.555841","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","ESP","Spain","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2001","2001","%","3.663219","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","ESP","Spain","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2002","2002","%","3.390949","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","ESP","Spain","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2003","2003","%","3.334355","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","ESP","Spain","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2004","2004","%","3.240929","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","ESP","Spain","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2005","2005","%","3.190083","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","ESP","Spain","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2006","2006","%","2.979685","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","ESP","Spain","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2007","2007","%","2.928224","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","ESP","Spain","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2008","2008","%","2.523877","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","ESP","Spain","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2009","2009","%","2.654608","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","ESP","Spain","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2010","2010","%","2.814431","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","ESP","Spain","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2011","2011","%","2.771191","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","ESP","Spain","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2012","2012","%","2.851682","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","ESP","Spain","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2013","2013","%","2.902874","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","ESP","Spain","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2014","2014","%","3.001921","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","ESP","Spain","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2015","2015","%","3.028426","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","ESP","Spain","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2016","2016","%","3.149425","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","ESP","Spain","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2017","2017","%","3.265279","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","ESP","Spain","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2018","2018","%","3.157388","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","LKA","Sri Lanka","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2002","2002","%","18.21934","X","International reliable sources","Geographical coverage: Total national, excluding some areas | Age coverage - minimum age: 10 years old"
"OE","Employment Indicators","LKA","Sri Lanka","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2003","2003","%","17.40487","X","International reliable sources","Geographical coverage: Total national, excluding some areas | Age coverage - minimum age: 10 years old"
"OE","Employment Indicators","LKA","Sri Lanka","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2004","2004","%","20.51067","X","International reliable sources","Geographical coverage: Total national, excluding some areas | Age coverage - minimum age: 10 years old"
"OE","Employment Indicators","LKA","Sri Lanka","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2005","2005","%","17.31313","X","International reliable sources","Geographical coverage: Total national, excluding some areas | Age coverage - minimum age: 10 years old"
"OE","Employment Indicators","LKA","Sri Lanka","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2006","2006","%","17.56262","X","International reliable sources","Geographical coverage: Total national, excluding some areas | Age coverage - minimum age: 10 years old"
"OE","Employment Indicators","LKA","Sri Lanka","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2007","2007","%","17.32968","X","International reliable sources","Geographical coverage: Total national, excluding some areas | Age coverage - minimum age: 10 years old"
"OE","Employment Indicators","LKA","Sri Lanka","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2009","2009","%","16.79099","X","International reliable sources","Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 10 years old"
"OE","Employment Indicators","LKA","Sri Lanka","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2010","2010","%","15.61353","X","International reliable sources","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","LKA","Sri Lanka","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2011","2011","%","15.4411","X","International reliable sources","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","LKA","Sri Lanka","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2013","2013","%","17.37419","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","LKA","Sri Lanka","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2014","2014","%","14.09799","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","LKA","Sri Lanka","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2015","2015","%","15.85351","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","LKA","Sri Lanka","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2016","2016","%","14.50879","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","LKA","Sri Lanka","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2017","2017","%","14.6892","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","206","Sudan (former)","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2011","2011","%","19.46191","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","SWE","Sweden","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","1987","1987","%","1.610841","X","International reliable sources","Population coverage: Including armed forces and/or conscripts | Age coverage - minimum age: 16 years old | Age coverage - maximum age: 74 years old"
"OE","Employment Indicators","SWE","Sweden","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","1988","1988","%","1.635632","X","International reliable sources","Population coverage: Including armed forces and/or conscripts | Age coverage - minimum age: 16 years old | Age coverage - maximum age: 74 years old"
"OE","Employment Indicators","SWE","Sweden","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","1989","1989","%","1.514775","X","International reliable sources","Population coverage: Including armed forces and/or conscripts | Age coverage - minimum age: 16 years old | Age coverage - maximum age: 74 years old"
"OE","Employment Indicators","SWE","Sweden","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","1990","1990","%","1.472754","X","International reliable sources","Population coverage: Including armed forces and/or conscripts | Age coverage - minimum age: 16 years old | Age coverage - maximum age: 74 years old"
"OE","Employment Indicators","SWE","Sweden","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","1991","1991","%","1.427141","X","International reliable sources","Population coverage: Including armed forces and/or conscripts | Age coverage - minimum age: 16 years old | Age coverage - maximum age: 74 years old"
"OE","Employment Indicators","SWE","Sweden","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","1992","1992","%","1.396574","X","International reliable sources","Population coverage: Including armed forces and/or conscripts | Age coverage - minimum age: 16 years old | Age coverage - maximum age: 74 years old"
"OE","Employment Indicators","SWE","Sweden","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","1993","1993","%","1.385747","X","International reliable sources","Break in series: Methodology revised Population coverage: Including armed forces and/or conscripts | Age coverage - minimum age: 16 years old | Age coverage - maximum age: 74 years old"
"OE","Employment Indicators","SWE","Sweden","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","1994","1994","%","1.374964","X","International reliable sources","Population coverage: Including armed forces and/or conscripts | Age coverage - minimum age: 16 years old | Age coverage - maximum age: 74 years old"
"OE","Employment Indicators","SWE","Sweden","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","1995","1995","%","1.269687","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","SWE","Sweden","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","1996","1996","%","1.148828","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","SWE","Sweden","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","1997","1997","%","1.155233","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","SWE","Sweden","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","1998","1998","%","1.017347","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","SWE","Sweden","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","1999","1999","%","0.851539","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","SWE","Sweden","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2000","2000","%","1.030324","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","SWE","Sweden","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2001","2001","%","1.026005","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","SWE","Sweden","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2002","2002","%","0.968291","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","SWE","Sweden","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2003","2003","%","0.912473","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","SWE","Sweden","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2004","2004","%","0.949324","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","SWE","Sweden","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2005","2005","%","0.971943","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","SWE","Sweden","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2006","2006","%","0.941032","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","SWE","Sweden","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2007","2007","%","0.932817","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","SWE","Sweden","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2008","2008","%","0.822715","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","SWE","Sweden","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2009","2009","%","0.906551","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","SWE","Sweden","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2010","2010","%","0.876888","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","SWE","Sweden","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2011","2011","%","0.880844","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","SWE","Sweden","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2012","2012","%","0.887635","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","SWE","Sweden","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2013","2013","%","0.955353","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","SWE","Sweden","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2014","2014","%","0.883096","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","SWE","Sweden","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2015","2015","%","0.843097","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","SWE","Sweden","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2016","2016","%","0.783602","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","SWE","Sweden","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2017","2017","%","0.733297","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","SWE","Sweden","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2018","2018","%","0.720946","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","CHE","Switzerland","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","1991","1991","%","0.854982","X","International reliable sources","Data reference period: Second quarter"
"OE","Employment Indicators","CHE","Switzerland","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","1992","1992","%","0.864362","X","International reliable sources","Data reference period: Second quarter"
"OE","Employment Indicators","CHE","Switzerland","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","1993","1993","%","0.918055","X","International reliable sources","Data reference period: Second quarter"
"OE","Employment Indicators","CHE","Switzerland","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","1994","1994","%","0.844309","X","International reliable sources","Data reference period: Second quarter"
"OE","Employment Indicators","CHE","Switzerland","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","1995","1995","%","0.910624","X","International reliable sources","Data reference period: Second quarter"
"OE","Employment Indicators","CHE","Switzerland","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","1996","1996","%","0.684388","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","CHE","Switzerland","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","1997","1997","%","0.840994","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","CHE","Switzerland","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","1998","1998","%","0.736207","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","CHE","Switzerland","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","1999","1999","%","0.973469","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","CHE","Switzerland","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2000","2000","%","0.985455","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","CHE","Switzerland","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2001","2001","%","0.993648","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","CHE","Switzerland","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2002","2002","%","0.995005","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","CHE","Switzerland","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2003","2003","%","1.012457","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","CHE","Switzerland","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2004","2004","%","0.958558","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","CHE","Switzerland","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2005","2005","%","1.082285","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","CHE","Switzerland","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2006","2006","%","1.059112","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","CHE","Switzerland","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2007","2007","%","1.060394","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","CHE","Switzerland","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2008","2008","%","0.771643","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","CHE","Switzerland","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2009","2009","%","0.824526","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","CHE","Switzerland","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2010","2010","%","1.266806","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","CHE","Switzerland","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2011","2011","%","1.431645","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","CHE","Switzerland","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2012","2012","%","1.355571","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","CHE","Switzerland","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2013","2013","%","1.354882","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","CHE","Switzerland","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2014","2014","%","1.40976","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","CHE","Switzerland","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2015","2015","%","1.403833","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","CHE","Switzerland","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2016","2016","%","1.399343","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","CHE","Switzerland","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2017","2017","%","1.196436","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","CHE","Switzerland","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2018","2018","%","1.103793","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation"
"OE","Employment Indicators","SYR","Syrian Arab Republic","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2007","2007","%","5.393085","X","International reliable sources",""
"OE","Employment Indicators","TJK","Tajikistan","21081","Share of employees in agriculture (% of total employees)","3023","Labour force survey","2016","2016","%","43.34743","X","International reliable sources","Working time arrangement coverage: Full-time and part time workers Employment definition: Excluding own-use production workers | Population coverage: Excluding armed forces and/or conscripts | Age coverage - maximum age: 64 years old"
