iso3c,date,value,indicatorID,indicator,iso2c,country
TTO,2010,3.77500009536743,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TT,Trinidad and Tobago
TTO,2010,4.03280019760132,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TT,Trinidad and Tobago
TTO,2011,6.98000001907349,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",TT,Trinidad and Tobago
TTO,2011,1.73570001125336,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),TT,Trinidad and Tobago
TTO,2011,3.64420008659363,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),TT,Trinidad and Tobago
TTO,2011,3.24799990653992,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TT,Trinidad and Tobago
TTO,2011,3.42540001869202,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TT,Trinidad and Tobago
TTO,2012,5.55999994277954,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",TT,Trinidad and Tobago
TTO,2012,1.66700005531311,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),TT,Trinidad and Tobago
TTO,2012,3.44980001449585,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),TT,Trinidad and Tobago
TTO,2012,3.45300006866455,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TT,Trinidad and Tobago
TTO,2012,3.71830010414124,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TT,Trinidad and Tobago
TTO,2013,4.94000005722046,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",TT,Trinidad and Tobago
TTO,2013,2.21090006828308,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),TT,Trinidad and Tobago
TTO,2013,2.64630007743835,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),TT,Trinidad and Tobago
TTO,2013,2.46000003814697,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TT,Trinidad and Tobago
TTO,2013,2.68339991569519,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TT,Trinidad and Tobago
TTO,2014,6.1399998664856,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",TT,Trinidad and Tobago
TTO,2014,1.61759996414185,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),TT,Trinidad and Tobago
TTO,2014,2.51169991493225,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),TT,Trinidad and Tobago
TTO,2014,2.22399997711182,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TT,Trinidad and Tobago
TTO,2014,2.47679996490479,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TT,Trinidad and Tobago
TTO,2015,5.69999980926514,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",TT,Trinidad and Tobago
TTO,2015,1.8202999830246,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),TT,Trinidad and Tobago
TTO,2015,2.49160003662109,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),TT,Trinidad and Tobago
TTO,2015,2.21099996566772,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TT,Trinidad and Tobago
TTO,2015,2.42759990692139,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TT,Trinidad and Tobago
TTO,2016,6.53000020980835,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",TT,Trinidad and Tobago
TTO,2016,2.35310006141663,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),TT,Trinidad and Tobago
TTO,2016,3.19989991188049,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),TT,Trinidad and Tobago
TTO,2016,2.97199988365173,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TT,Trinidad and Tobago
TTO,2016,3.20740008354187,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TT,Trinidad and Tobago
TTO,2017,2.70600008964539,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TT,Trinidad and Tobago
TTO,2018,2.5,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TT,Trinidad and Tobago
TTO,2019,2.68600010871887,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TT,Trinidad and Tobago
TUN,1989,16.1299991607666,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TN,Tunisia
TUN,1991,15.6309995651245,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TN,Tunisia
TUN,1992,15.7189998626709,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TN,Tunisia
TUN,1993,15.8920001983643,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TN,Tunisia
TUN,1994,3.78999996185303,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),TN,Tunisia
TUN,1994,15.9250001907349,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TN,Tunisia
TUN,1995,15.9340000152588,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TN,Tunisia
TUN,1996,15.9610004425049,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TN,Tunisia
TUN,1997,8.10999965667725,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),TN,Tunisia
TUN,1997,15.9399995803833,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TN,Tunisia
TUN,1997,15.9399995803833,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TN,Tunisia
TUN,1998,15.5279998779297,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TN,Tunisia
TUN,1999,15.210000038147,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TN,Tunisia
TUN,1999,15.210000038147,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TN,Tunisia
TUN,2000,14.9399995803833,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TN,Tunisia
TUN,2000,14.9399995803833,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TN,Tunisia
TUN,2001,14.3999996185303,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TN,Tunisia
TUN,2001,14.3999996185303,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TN,Tunisia
TUN,2002,14.5500001907349,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TN,Tunisia
TUN,2002,14.5500001907349,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TN,Tunisia
TUN,2003,14.5100002288818,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TN,Tunisia
TUN,2003,14.5100002288818,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TN,Tunisia
TUN,2004,14.2299995422363,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TN,Tunisia
TUN,2004,14.2299995422363,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TN,Tunisia
TUN,2005,14.0241003036499,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),TN,Tunisia
TUN,2005,13.3301000595093,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),TN,Tunisia
TUN,2005,12.8719997406006,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TN,Tunisia
TUN,2005,12.872200012207,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TN,Tunisia
TUN,2006,16.9409999847412,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),TN,Tunisia
TUN,2006,12.4781999588013,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),TN,Tunisia
TUN,2006,12.5100002288818,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TN,Tunisia
TUN,2006,12.5101003646851,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TN,Tunisia
TUN,2007,18.1777992248535,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),TN,Tunisia
TUN,2007,13.4561996459961,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),TN,Tunisia
TUN,2007,12.3649997711182,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TN,Tunisia
TUN,2007,12.364800453186,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TN,Tunisia
TUN,2008,19.9775009155273,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),TN,Tunisia
TUN,2008,13.4259996414185,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),TN,Tunisia
TUN,2008,12.4429998397827,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TN,Tunisia
TUN,2008,12.4434995651245,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TN,Tunisia
TUN,2009,21.9034996032715,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),TN,Tunisia
TUN,2009,14.0306997299194,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),TN,Tunisia
TUN,2009,13.289999961853,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TN,Tunisia
TUN,2009,13.2904996871948,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TN,Tunisia
TUN,2010,11.8199996948242,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",TN,Tunisia
TUN,2010,22.8815994262695,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),TN,Tunisia
TUN,2010,13.7039003372192,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),TN,Tunisia
TUN,2010,13.048999786377,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TN,Tunisia
TUN,2010,13.0488996505737,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TN,Tunisia
TUN,2011,29.1595001220703,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),TN,Tunisia
TUN,2011,20.5666999816895,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),TN,Tunisia
TUN,2011,18.3339996337891,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TN,Tunisia
TUN,2011,18.3339996337891,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TN,Tunisia
TUN,2012,17.34878894282,UNEMPSA_,"Unemployment rate,Percent,,,",TN,Tunisia
TUN,2012,26.0608005523682,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),TN,Tunisia
TUN,2012,20.9624996185303,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),TN,Tunisia
TUN,2012,17.6299991607666,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TN,Tunisia
TUN,2012,17.6296005249023,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TN,Tunisia
TUN,2013,15.84792962747,UNEMPSA_,"Unemployment rate,Percent,,,",TN,Tunisia
TUN,2013,30.2450008392334,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),TN,Tunisia
TUN,2013,16.2467002868652,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),TN,Tunisia
TUN,2013,15.9340000152588,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TN,Tunisia
TUN,2013,15.9337997436523,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TN,Tunisia
TUN,2014,15.02208689693,UNEMPSA_,"Unemployment rate,Percent,,,",TN,Tunisia
TUN,2014,15.0579996109009,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TN,Tunisia
TUN,2015,15.22171394988,UNEMPSA_,"Unemployment rate,Percent,,,",TN,Tunisia
TUN,2015,26.8414001464844,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),TN,Tunisia
TUN,2015,16.3255004882813,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),TN,Tunisia
TUN,2015,15.2180004119873,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TN,Tunisia
TUN,2015,15.1591997146606,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TN,Tunisia
TUN,2016,15.49729251391,UNEMPSA_,"Unemployment rate,Percent,,,",TN,Tunisia
TUN,2016,15.5139999389648,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TN,Tunisia
TUN,2016,15.5142002105713,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TN,Tunisia
TUN,2017,15.34823253109,UNEMPSA_,"Unemployment rate,Percent,,,",TN,Tunisia
TUN,2017,15.378999710083,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TN,Tunisia
TUN,2017,15.3793001174927,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TN,Tunisia
TUN,2018,15.44948570337,UNEMPSA_,"Unemployment rate,Percent,,,",TN,Tunisia
TUN,2018,15.4589996337891,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TN,Tunisia
TUN,2018,15.4586000442505,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TN,Tunisia
TUN,2019,16.0219993591309,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TN,Tunisia
TUR,1982,10.9300003051758,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TR,Turkey
TUR,1983,12.0600004196167,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TR,Turkey
TUR,1984,11.9200000762939,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TR,Turkey
TUR,1985,11.210000038147,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TR,Turkey
TUR,1988,8.03999996185303,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TR,Turkey
TUR,1989,8.26000022888184,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TR,Turkey
TUR,1990,8.01500034332275,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TR,Turkey
TUR,1991,8.21000003814697,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TR,Turkey
TUR,1991,8.21000003814697,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TR,Turkey
TUR,1992,8.50899982452393,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TR,Turkey
TUR,1992,8.50899982452393,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TR,Turkey
TUR,1993,8.96199989318848,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TR,Turkey
TUR,1993,8.96199989318848,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TR,Turkey
TUR,1994,8.57699966430664,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TR,Turkey
TUR,1994,8.57699966430664,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TR,Turkey
TUR,1995,7.64400005340576,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TR,Turkey
TUR,1995,7.64400005340576,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TR,Turkey
TUR,1996,6.62900018692017,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TR,Turkey
TUR,1996,6.62900018692017,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TR,Turkey
TUR,1997,6.84100008010864,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TR,Turkey
TUR,1997,6.84100008010864,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TR,Turkey
TUR,1998,6.88800001144409,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TR,Turkey
TUR,1998,6.88800001144409,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TR,Turkey
TUR,1999,7.68699979782104,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TR,Turkey
TUR,1999,7.68699979782104,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TR,Turkey
TUR,2000,6.49499988555908,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TR,Turkey
TUR,2000,6.49499988555908,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TR,Turkey
TUR,2001,8.38099956512451,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TR,Turkey
TUR,2001,8.38099956512451,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TR,Turkey
TUR,2002,11.4700002670288,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),TR,Turkey
TUR,2002,15.2200002670288,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),TR,Turkey
TUR,2002,10.3579998016357,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TR,Turkey
TUR,2002,10.3579998016357,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TR,Turkey
TUR,2003,11.0500001907349,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),TR,Turkey
TUR,2003,12.789999961853,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),TR,Turkey
TUR,2003,10.5419998168945,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TR,Turkey
TUR,2003,10.5419998168945,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TR,Turkey
TUR,2004,12.3900003433228,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),TR,Turkey
TUR,2004,15.0699996948242,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),TR,Turkey
TUR,2004,10.8380002975464,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TR,Turkey
TUR,2004,10.8380002975464,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TR,Turkey
TUR,2005,9.48333333333,UNEMPSA_,"Unemployment rate,Percent,,,",TR,Turkey
TUR,2005,10.1499996185303,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),TR,Turkey
TUR,2005,13.5900001525879,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),TR,Turkey
TUR,2005,10.6359996795654,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TR,Turkey
TUR,2005,10.6359996795654,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TR,Turkey
TUR,2006,15.2200002670288,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",TR,Turkey
TUR,2006,9.03333333333,UNEMPSA_,"Unemployment rate,Percent,,,",TR,Turkey
TUR,2006,8.1314001083374,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),TR,Turkey
TUR,2006,11.0830001831055,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),TR,Turkey
TUR,2006,8.7180004119873,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TR,Turkey
TUR,2006,8.71829986572266,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TR,Turkey
TUR,2007,18.5300006866455,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",TR,Turkey
TUR,2007,9.15,UNEMPSA_,"Unemployment rate,Percent,,,",TR,Turkey
TUR,2007,8.48750019073486,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),TR,Turkey
TUR,2007,11.1267995834351,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),TR,Turkey
TUR,2007,8.86800003051758,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TR,Turkey
TUR,2007,8.86830043792725,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TR,Turkey
TUR,2008,16.4899997711182,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",TR,Turkey
TUR,2008,10,UNEMPSA_,"Unemployment rate,Percent,,,",TR,Turkey
TUR,2008,9.16469955444336,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),TR,Turkey
TUR,2008,11.3884000778198,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),TR,Turkey
TUR,2008,9.71000003814697,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TR,Turkey
TUR,2008,9.70989990234375,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TR,Turkey
TUR,2009,19.0599994659424,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",TR,Turkey
TUR,2009,13.025,UNEMPSA_,"Unemployment rate,Percent,,,",TR,Turkey
TUR,2009,10.8218002319336,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),TR,Turkey
TUR,2009,15.1561002731323,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),TR,Turkey
TUR,2009,12.5520000457764,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TR,Turkey
TUR,2009,12.5522003173828,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TR,Turkey
TUR,2010,22.5900001525879,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",TR,Turkey
TUR,2010,11.11666666667,UNEMPSA_,"Unemployment rate,Percent,,,",TR,Turkey
TUR,2010,9.78479957580566,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),TR,Turkey
TUR,2010,13.1120004653931,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),TR,Turkey
TUR,2010,10.6599998474121,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TR,Turkey
TUR,2010,10.6597003936768,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TR,Turkey
TUR,2011,23.1200008392334,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",TR,Turkey
TUR,2011,9.11666666667,UNEMPSA_,"Unemployment rate,Percent,,,",TR,Turkey
TUR,2011,9.36919975280762,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),TR,Turkey
TUR,2011,10.6691999435425,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),TR,Turkey
TUR,2011,8.79599952697754,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TR,Turkey
TUR,2011,8.79590034484863,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TR,Turkey
TUR,2012,18.7700004577637,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",TR,Turkey
TUR,2012,8.40833333333,UNEMPSA_,"Unemployment rate,Percent,,,",TR,Turkey
TUR,2012,8.9306001663208,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),TR,Turkey
TUR,2012,9.64750003814697,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),TR,Turkey
TUR,2012,8.14900016784668,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TR,Turkey
TUR,2012,8.14949989318848,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TR,Turkey
TUR,2013,22.1399993896484,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",TR,Turkey
TUR,2013,9.03333333333,UNEMPSA_,"Unemployment rate,Percent,,,",TR,Turkey
TUR,2013,9.25329971313477,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),TR,Turkey
TUR,2013,10.1639995574951,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),TR,Turkey
TUR,2013,8.73200035095215,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TR,Turkey
TUR,2013,8.73190021514893,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TR,Turkey
TUR,2014,21.6299991607666,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",TR,Turkey
TUR,2014,9.91666666667,UNEMPSA_,"Unemployment rate,Percent,,,",TR,Turkey
TUR,2014,10.4851999282837,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),TR,Turkey
TUR,2014,11.2553997039795,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),TR,Turkey
TUR,2014,9.88000011444092,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",TR,Turkey
TUR,2014,9.87979984283447,SL.UEM.TOTL.NE.ZS,"Unemployment, total (% of total labor force) (national estimate)",TR,Turkey
TUR,2015,21.2199993133545,SL.TLF.PART.ZS,"Part time employment, total (% of total employment)",TR,Turkey
TUR,2015,10.3,UNEMPSA_,"Unemployment rate,Percent,,,",TR,Turkey
TUR,2015,10.7737998962402,SL.UEM.ADVN.ZS,Unemployment with advanced education (% of total labor force with advanced education),TR,Turkey
TUR,2015,11.2915000915527,SL.UEM.INTM.ZS,Unemployment with intermediate education (% of total labor force with intermediate education),TR,Turkey
